ZIP Code,Total Population,Poverty Count,Median Household Income,SNAP Households,White Population,Black Population,American Indian Population,Asian Population,Pacific Islander Population,Other Race Population,Two or More Races Population,High School Graduate,Bachelor's Degree,Master's Degree,Doctorate Degree
44428,3196,310,53281.0,125,3042,23,25,18,0,0,88,1160,209,98,9
44429,2361,299,77781.0,123,2233,0,0,2,0,4,122,589,205,89,16
44430,4554,633,57500.0,216,3460,705,0,0,0,46,343,1687,141,14,7
44431,4607,398,64872.0,147,4465,0,24,26,0,22,70,1391,316,207,0
44432,12029,1663,63173.0,683,10758,680,23,120,0,20,428,3293,770,366,37
44436,3121,413,75478.0,189,2942,47,0,0,0,23,109,1087,322,143,3
44437,3900,127,72545.0,63,3815,0,0,0,0,0,85,1051,349,289,0
44438,5045,781,42934.0,219,4402,89,0,0,0,8,546,1649,484,96,12
44439,482,37,65500.0,21,482,0,0,0,0,0,0,115,5,8,0
44440,4932,313,67805.0,149,4697,36,0,0,0,7,192,1719,623,187,9
44441,1564,54,144565.0,66,1378,0,0,0,0,0,186,398,91,105,10
44442,3856,246,54432.0,111,3739,12,0,0,0,13,92,1038,564,213,0
44443,1950,380,71875.0,104,1950,0,0,0,0,0,0,570,114,24,9
44444,9306,1137,61580.0,533,8899,199,0,44,0,0,164,2983,805,219,14
44445,3067,369,90352.0,121,2922,24,0,8,34,3,76,924,194,106,3
44446,20014,2584,49779.0,988,17714,847,9,168,23,118,1135,6337,2164,755,58
44449,1362,171,67679.0,55,1352,0,0,0,0,0,10,364,137,65,7
44450,2217,786,48289.0,34,1970,13,0,0,0,0,234,498,125,12,6
44451,2886,462,64554.0,157,2704,33,0,0,0,0,149,764,306,62,21
44452,2661,359,60000.0,9,2613,37,0,0,0,6,5,882,402,164,28
44454,806,153,75417.0,50,786,20,0,0,0,0,0,196,110,40,0
44455,1662,72,68550.0,22,1623,2,0,0,0,2,35,479,87,45,0
44460,25289,3268,59882.0,1393,24403,114,100,52,56,85,479,7333,2717,676,135
44470,4074,376,59738.0,179,3925,12,0,6,0,0,131,1139,331,103,0
44471,10296,1287,52811.0,1023,8650,415,24,109,33,236,829,2921,1095,237,15
44473,4106,298,76382.0,123,3953,3,16,23,0,0,111,1112,539,221,40
44481,10287,939,63285.0,509,9504,305,8,80,6,9,375,2916,850,180,43
44483,25602,6448,47629.0,2495,19802,3666,9,160,0,87,1878,7064,2203,600,52
44484,21634,3046,65435.0,1270,18404,1705,2,384,0,100,1039,5630,2688,980,148
44485,15194,5403,33720.0,2283,8409,5830,27,12,0,147,769,4027,1091,354,14
44490,696,150,43182.0,41,644,9,0,0,0,0,43,207,40,10,0
44491,3683,614,63750.0,83,3631,10,0,0,0,6,36,604,202,64,0
44493,119,0,33715.0,0,119,0,0,0,0,0,0,18,38,36,0
44502,9369,3960,32259.0,1453,4262,3381,52,60,7,457,1150,2128,340,116,11
44503,970,424,12764.0,249,327,585,0,0,0,0,58,232,24,12,6
44504,5185,1225,40156.0,562,2396,2055,0,261,0,39,434,967,538,223,32
44505,16449,5774,36480.0,2070,6182,7162,22,82,7,561,2433,2959,1353,348,72
44506,2214,884,22321.0,527,378,972,7,0,0,220,637,689,33,0,0
44507,4402,1883,25767.0,833,1052,2687,5,8,0,200,450,767,109,54,3
44509,10775,3363,36472.0,1834,6544,2987,31,10,0,376,827,2754,716,338,8
44510,2091,1020,20706.0,569,136,1736,18,0,0,33,168,385,54,0,0
44511,18919,3750,55055.0,1489,12484,4468,224,32,0,461,1250,4338,2373,790,91
44512,33018,4633,62311.0,2154,27221,2924,119,343,0,434,1977,6149,5540,2330,222
44514,23632,1569,80000.0,613,21664,377,0,214,0,357,1020,4796,3768,1958,201
44515,27740,4438,52831.0,2119,23694,2270,19,239,0,338,1180,8468,2982,1233,121
44555,170,0,,0,155,15,0,0,0,0,0,0,0,0,0
44601,32823,6104,61887.0,2460,28625,2119,74,136,0,192,1677,9694,2710,1031,53
44606,7883,551,72754.0,133,7753,6,0,0,0,13,111,1242,234,158,22
44607,142,0,,0,142,0,0,0,0,0,0,49,0,0,0
44608,2702,377,56136.0,190,2643,0,0,14,0,0,45,838,39,10,5
44609,3645,198,62738.0,43,3579,0,0,0,0,0,66,1090,443,131,0
44610,120,54,,0,120,0,0,0,0,0,0,7,0,0,0
44611,2313,587,60075.0,62,2173,0,0,0,0,0,140,524,78,0,0
44612,5494,285,84632.0,199,5280,61,0,1,0,17,135,1273,891,282,18
44613,1988,178,57318.0,50,1920,20,0,0,0,0,48,619,74,38,0
44614,13088,1059,83143.0,253,12431,17,6,248,0,21,365,3132,1710,886,77
44615,9830,1269,66391.0,422,9419,38,0,0,0,52,321,2824,599,127,10
44618,7869,640,69282.0,101,7683,4,0,0,0,23,159,1643,720,341,39
44619,138,0,64511.0,0,138,0,0,0,0,0,0,50,53,0,0
44620,1318,92,73250.0,87,1310,0,0,0,0,0,8,607,78,31,0
44621,4639,891,55000.0,324,4451,86,0,0,0,4,98,1562,272,83,9
44622,18774,1940,70237.0,826,17524,153,0,20,0,673,404,4821,2626,902,96
44624,6395,217,117204.0,7,6256,1,8,0,0,0,130,1004,82,33,0
44625,945,78,58824.0,27,942,0,0,0,0,0,3,278,57,0,0
44626,2751,118,78125.0,122,2677,5,0,0,0,0,69,1075,317,88,0
44627,7299,851,81895.0,32,7217,2,0,5,0,22,53,580,138,52,10
44628,1039,4,57222.0,18,1012,0,0,0,0,1,26,406,79,1,2
44629,2497,149,78378.0,100,2462,1,0,0,0,4,30,915,224,67,5
44630,180,0,,0,180,0,0,0,0,0,0,44,0,42,0
44632,10655,618,88448.0,416,9653,351,40,8,0,27,576,2299,1519,517,54
44633,2275,93,72617.0,11,2243,2,0,0,0,0,30,292,94,18,0
44634,1783,91,78071.0,23,1747,8,0,0,0,0,28,735,91,55,0
44637,2588,249,58542.0,45,2556,0,0,0,0,0,32,927,60,88,0
44638,1228,27,68750.0,0,1162,0,0,0,0,0,66,230,76,9,0
44639,232,46,52262.0,0,232,0,0,0,0,0,0,76,0,0,0
44640,103,0,76250.0,2,102,0,0,0,0,0,1,16,4,21,0
44641,19693,1283,78128.0,531,18863,245,16,36,1,86,446,5022,2335,912,148
44643,3666,242,62981.0,295,3599,0,0,13,0,9,45,1027,395,110,2
44644,4445,717,56250.0,362,4145,125,0,0,0,77,98,1551,381,295,69
44645,2797,84,85583.0,31,2659,2,0,2,0,46,88,825,298,141,12
44646,48283,5377,66767.0,2437,41597,3328,16,487,6,450,2399,11228,5605,2160,300
44647,17851,1866,65974.0,736,16689,201,77,29,0,117,738,5694,1398,556,38
44651,956,0,53750.0,7,851,0,0,0,0,0,105,220,33,11,0
44652,650,128,45676.0,0,452,37,0,0,0,0,161,114,69,32,0
44653,893,78,66250.0,34,889,0,0,0,0,0,4,294,27,4,0
44654,20329,1900,75195.0,323,20012,68,34,45,0,33,137,3241,1206,491,29
44656,2616,449,58718.0,189,2565,0,0,0,0,6,45,854,319,39,0
44657,9581,1494,60490.0,429,8985,38,0,37,0,54,467,3173,373,247,59
44659,54,7,,0,42,0,0,0,0,0,12,8,0,0,0
44660,58,0,50781.0,0,58,0,0,0,0,0,0,30,0,0,7
44661,489,24,44950.0,43,466,0,0,0,0,12,11,128,44,3,0
44662,9929,1208,69387.0,296,9611,74,0,56,0,14,174,2945,786,393,32
44663,24732,3224,62383.0,1762,22937,245,26,260,4,552,708,7035,2569,1081,18
44665,119,0,98750.0,0,119,0,0,0,0,0,0,60,29,0,0
44666,3122,236,101250.0,55,2997,0,0,0,0,31,94,918,257,137,0
44667,13688,1481,72402.0,607,12193,536,14,227,0,414,304,2969,1427,712,29
44669,1889,93,79485.0,44,1849,10,0,0,0,0,30,511,249,26,0
44670,155,10,,10,155,0,0,0,0,0,0,68,0,0,0
44671,77,0,,17,77,0,0,0,0,0,0,17,20,0,0
44672,4741,717,49835.0,262,4438,8,0,16,0,0,279,1329,357,241,20
44675,2255,322,84826.0,88,2197,0,0,0,0,0,58,793,248,156,0
44676,5626,475,73668.0,144,5429,6,0,0,0,58,133,1216,489,211,10
44677,2867,172,73631.0,49,2750,10,0,19,0,53,35,570,357,151,11
44678,183,120,,0,162,21,0,0,0,0,0,125,0,0,0
44680,4015,429,64737.0,232,3559,12,0,0,0,349,95,1367,349,162,16
44681,9071,296,83250.0,104,8809,6,7,50,0,0,199,1338,313,244,0
44682,1250,133,81250.0,37,1185,0,0,0,0,35,30,379,118,15,0
44683,7888,1396,55179.0,801,7528,74,0,26,0,77,183,2483,441,132,4
44685,28655,1190,100094.0,698,26919,328,46,449,0,94,819,4897,5515,2409,278
44687,406,12,,0,406,0,0,0,0,0,0,207,26,21,8
44688,2895,566,58936.0,226,2636,50,0,11,0,0,198,1140,35,77,0
44689,479,44,95893.0,15,469,0,0,1,0,0,9,93,8,0,1
44690,52,0,,0,52,0,0,0,0,0,0,24,28,0,0
44691,44390,3609,71319.0,1614,40561,708,65,575,0,317,2164,9809,5360,2887,586
44693,52,3,110938.0,3,39,0,0,0,0,0,13,19,2,0,0
44695,1400,156,58938.0,61,1380,11,1,0,0,0,8,382,59,30,0
44697,267,22,55833.0,6,267,0,0,0,0,0,0,66,39,8,4
44699,673,95,45556.0,48,558,0,0,0,0,23,92,230,27,44,13
44702,1029,468,13159.0,426,690,229,0,14,4,0,92,271,66,35,0
44703,8468,3046,31950.0,1313,4984,1638,2,9,106,85,1644,1603,569,147,0
44704,3583,875,34063.0,511,1199,2118,0,0,0,0,266,1052,180,62,0
44705,17574,4454,41903.0,2034,10889,3904,0,49,0,510,2222,3419,856,246,22
44706,16485,3257,55474.0,1263,13993,1390,6,52,0,99,945,4684,840,251,20
44707,8849,2880,38983.0,1143,5440,2362,9,0,0,27,1011,1824,261,124,18
44708,24761,3034,60159.0,1345,19960,2035,5,637,0,165,1959,5584,2955,1490,138
44709,18917,2465,53144.0,946,14708,2753,25,228,0,98,1105,4009,2397,982,197
44710,8253,1403,50453.0,910,6270,1317,0,88,0,85,493,1974,682,142,1
44714,10110,1392,57583.0,680,7293,2028,0,0,0,60,729,2052,1050,583,16
44718,12809,842,86171.0,340,11337,522,0,205,6,56,683,2179,2367,1127,103
44720,39656,2252,81045.0,676,37007,741,13,676,0,156,1063,6624,7427,3208,478
44721,13722,806,95199.0,214,12308,316,4,15,0,19,1060,2586,2508,1069,46
44730,6096,371,70344.0,140,5753,164,9,6,0,12,152,1718,547,208,90
44802,919,66,61667.0,4,846,0,0,24,0,14,35,242,50,13,10
44804,1603,49,92212.0,17,1565,7,0,1,0,5,25,287,258,29,0
44805,31024,4435,62058.0,1121,29073,566,80,191,0,136,978,7618,3372,1304,145
44807,2118,175,76302.0,73,2005,0,0,11,0,0,102,618,214,130,0
44809,103,10,88529.0,0,103,0,0,0,0,0,0,21,31,0,0
44811,12486,1424,64453.0,480,11599,63,0,93,0,143,588,3326,1055,475,50
44813,7816,506,81214.0,175,7629,29,0,15,10,65,68,2029,692,397,32
44814,2329,246,72455.0,35,2221,9,3,0,0,8,88,507,231,97,0
44815,762,112,62794.0,46,646,3,15,0,0,61,37,204,24,5,0
44817,1606,134,69688.0,79,1418,3,0,2,30,17,136,397,185,69,5
44818,2048,195,64792.0,77,1983,11,0,0,0,18,36,721,124,61,9
44820,17265,2141,56942.0,1115,16334,211,7,214,3,0,496,5126,1030,539,35
44822,4119,275,66816.0,141,4007,0,0,0,0,0,112,871,371,55,7
44824,3952,474,82321.0,167,3242,17,1,66,0,6,620,907,544,62,0
44825,166,74,47500.0,11,165,0,0,0,0,0,1,28,7,0,0
44826,1002,42,56250.0,10,977,0,0,0,0,14,11,408,75,9,0
44827,7009,824,53089.0,535,6592,69,0,54,0,16,278,1863,619,264,92
44828,154,75,26118.0,56,135,8,0,0,0,0,11,57,9,9,0
44830,18409,2836,61589.0,1291,15530,637,119,214,13,536,1360,5196,984,389,18
44833,16641,2214,57234.0,1065,16126,43,1,44,0,53,374,4443,1344,473,62
44836,2450,110,76144.0,71,2372,17,5,0,0,0,56,534,227,33,0
44837,4514,410,69513.0,220,4239,0,0,26,0,0,249,1235,323,115,0
44838,214,4,56250.0,1,209,4,0,0,0,0,1,62,12,6,0
44839,12702,1024,77377.0,286,11542,88,13,100,0,148,811,2248,2495,954,310
44840,3415,293,80664.0,101,3188,2,8,18,2,124,73,984,318,215,2
44841,590,102,71250.0,24,559,0,0,9,0,0,22,111,62,13,0
44842,5571,481,71524.0,136,5518,0,0,43,0,0,10,1576,486,244,38
44843,2732,95,89139.0,32,2514,49,0,12,0,18,139,755,296,198,24
44844,823,47,81406.0,8,752,0,0,0,0,0,71,167,103,35,0
44846,3361,190,97109.0,88,3169,4,0,56,14,0,118,835,285,419,26
44847,3567,150,74677.0,80,3349,12,0,0,12,23,171,1134,324,71,11
44849,2177,211,70690.0,62,2050,0,0,0,0,0,127,741,86,33,0
44850,213,18,,13,81,0,0,0,0,0,132,31,51,0,0
44851,5303,506,62458.0,296,4980,75,0,0,0,31,217,1639,321,118,0
44853,1507,89,86076.0,13,1423,1,0,0,0,23,60,607,91,31,7
44854,1459,91,59306.0,19,1446,0,0,0,0,0,13,557,93,47,3
44855,1175,155,67054.0,46,1171,1,0,0,0,0,3,319,126,18,0
44856,123,15,42813.0,0,117,0,0,0,0,6,0,51,2,0,0
44857,23320,3026,62227.0,1063,21224,228,12,24,0,385,1447,6057,2043,891,144
44859,1781,39,85688.0,8,1743,0,0,0,0,0,38,505,169,49,0
44861,120,0,47448.0,14,120,0,0,0,0,0,0,46,31,0,0
44864,3089,450,57500.0,85,2995,21,3,6,0,0,64,977,222,127,0
44865,3123,448,73173.0,93,2780,84,21,4,0,14,220,747,244,89,5
44866,2454,863,63125.0,108,2428,0,0,3,0,0,23,595,234,34,0
44867,2180,372,60227.0,208,2112,0,0,0,0,0,68,553,188,21,0
44870,39817,6733,58797.0,2931,29087,6175,76,258,0,858,3363,9102,4668,1652,267
44874,253,15,72500.0,14,244,0,0,0,0,0,9,81,20,11,1
44875,14026,1635,60669.0,634,13493,75,2,162,0,30,264,4212,906,380,102
44878,2943,172,79620.0,29,2846,0,0,0,0,0,97,540,70,64,0
44880,3131,219,65118.0,78,2944,30,0,48,0,0,109,1126,180,54,0
44881,174,52,,0,167,0,0,0,0,0,7,56,0,0,15
44882,2140,107,76843.0,73,2065,0,0,10,0,15,50,889,146,63,17
44883,28554,2839,62497.0,1451,26064,860,55,219,12,417,927,6306,3170,1530,255
44887,1140,50,83179.0,53,1072,10,0,0,0,47,11,318,95,15,8
44889,7251,798,86852.0,171,6855,3,0,15,0,0,378,1899,490,57,19
44890,10364,1289,64971.0,486,9506,21,17,67,0,310,443,2554,759,254,75
44901,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
44902,4876,1778,31619.0,696,2618,1699,0,0,0,96,463,1183,125,13,0
44903,26804,5146,65421.0,1924,21476,2340,30,278,0,359,2321,6802,2184,1003,116
44904,14057,1742,61458.0,694,13542,135,0,53,0,74,253,2996,1702,863,54
44905,16254,1425,55716.0,578,12665,2289,47,41,15,245,952,4087,546,139,64
44906,17059,2183,51358.0,1544,14802,783,26,333,111,329,675,3731,1917,716,52
44907,15157,2307,44033.0,1282,11576,1912,13,205,11,177,1263,3955,1211,581,51
45001,863,298,44861.0,73,646,145,0,0,0,0,72,273,26,13,0
45002,14647,1269,84597.0,451,13620,13,0,57,1,39,917,2674,1897,725,105
45003,666,89,67685.0,24,631,0,0,1,0,0,34,143,89,56,5
45005,31906,3735,74239.0,1149,28791,265,75,932,0,497,1346,8122,2379,1264,158
45011,74636,8609,90360.0,2688,53610,8321,30,3210,0,2689,6776,13471,9778,4708,546
45013,53533,5237,72932.0,2104,47849,1367,208,282,12,792,3023,13522,5116,2327,271
45014,45652,4185,69624.0,1555,27862,8181,53,3353,0,2240,3963,9049,6974,2123,152
45015,11102,2275,45543.0,1009,8967,427,133,24,74,403,1074,3009,689,64,38
45030,21328,1319,97228.0,361,20227,156,2,64,0,136,743,4131,2906,1168,111
45032,627,35,63309.0,4,580,9,0,0,0,13,25,167,60,10,2
45033,436,69,43125.0,17,436,0,0,0,0,0,0,143,37,0,0
45034,1080,17,152829.0,0,1073,0,0,0,0,0,7,155,312,108,30
45036,43262,2078,97944.0,810,36963,3375,52,1167,0,403,1302,7695,5984,2928,443
45039,28958,1098,111774.0,399,25801,521,1,963,0,272,1400,3212,6610,2952,476
45040,58132,2631,131803.0,415,40848,2385,40,10873,0,789,3197,4926,14859,8234,1033
45041,131,0,,0,131,0,0,0,0,0,0,131,0,0,0
45042,28217,3491,66732.0,1356,25058,1185,10,190,0,292,1482,6401,2556,958,140
45044,54452,7887,71942.0,3153,40285,6573,11,1301,5,1719,4558,10095,7359,2390,389
45050,12162,486,104519.0,91,10149,576,0,290,0,59,1088,1353,2191,894,88
45051,361,107,63523.0,8,312,36,0,13,0,0,0,60,45,50,7
45052,4236,228,100000.0,111,4073,24,0,2,0,54,83,793,686,218,20
45053,3717,137,111409.0,73,3294,0,0,47,0,0,376,1027,546,95,5
45054,2549,53,96934.0,85,2470,0,31,0,0,0,48,462,389,167,22
45055,97,0,,0,97,0,0,0,0,0,0,39,0,0,0
45056,27598,7371,53413.0,510,22804,1075,18,1826,0,416,1459,2397,2363,1321,1595
45062,667,59,53552.0,63,665,0,0,0,0,0,2,208,52,12,0
45064,3281,200,100605.0,21,3159,12,0,10,0,0,100,1075,371,80,28
45065,6938,418,107222.0,188,5466,162,0,144,0,641,525,1214,1381,408,21
45066,26663,774,122208.0,227,23293,553,27,779,0,1010,1001,2852,5847,3042,327
45067,15328,881,88662.0,326,14838,58,0,44,0,32,356,3343,1135,418,155
45068,11606,779,95040.0,84,10695,17,0,358,0,71,465,1779,1781,1361,229
45069,55635,3133,115539.0,642,42063,4802,78,5134,0,566,2992,6756,12243,5580,1147
45070,146,58,64375.0,26,146,0,0,0,0,0,0,37,2,2,0
45101,1876,733,38352.0,220,1713,4,2,0,0,27,130,652,44,25,5
45102,24838,2836,76015.0,983,23003,393,8,72,0,438,924,4252,2534,1201,0
45103,36788,3729,81837.0,1455,33191,800,34,916,0,347,1500,6961,4197,1925,142
45105,71,0,,0,71,0,0,0,0,0,0,17,0,0,0
45106,11096,1271,68458.0,523,10766,10,2,0,0,23,295,3483,615,425,19
45107,9748,1348,65625.0,465,9251,32,213,0,0,55,197,2784,523,235,0
45111,238,13,84375.0,6,157,45,0,0,0,0,36,43,32,37,3
45112,14,0,62500.0,0,14,0,0,0,0,0,0,6,4,0,0
45113,3808,228,99601.0,32,3641,14,0,10,0,87,56,1024,364,118,40
45115,130,21,,0,130,0,0,0,0,0,0,17,53,0,0
45118,3789,161,92469.0,99,3690,25,0,0,0,0,74,1247,317,72,13
45119,217,0,123315.0,0,217,0,0,0,0,0,0,13,0,0,0
45120,2412,576,54509.0,242,2305,0,0,9,0,0,98,681,165,37,0
45121,8931,1853,57274.0,744,8595,134,3,37,0,57,105,2366,872,347,0
45122,11195,991,85750.0,346,10809,13,0,0,0,32,341,2783,816,259,0
45123,8739,1677,60614.0,633,8046,211,0,16,0,16,450,2170,492,214,12
45130,3806,162,92865.0,99,3659,5,0,0,0,0,142,993,156,122,0
45131,374,131,50694.0,46,373,0,0,0,0,0,1,97,10,3,0
45132,130,29,31875.0,15,120,0,4,0,0,0,6,52,4,5,0
45133,23604,4044,58813.0,1580,22342,300,27,0,0,94,841,4908,1695,682,100
45135,5422,259,77373.0,113,5258,11,0,22,0,0,131,1299,402,290,14
45140,56854,2281,110781.0,791,49795,1020,155,2255,0,647,2982,6392,12564,6234,910
45142,4095,257,64216.0,190,4018,0,0,0,0,10,67,1044,295,75,0
45144,4256,1057,43896.0,351,4133,3,31,13,0,8,68,1193,197,132,0
45146,1129,109,67800.0,62,1086,0,0,0,0,1,42,296,142,2,0
45147,64,0,,0,39,0,0,0,0,0,25,0,29,17,0
45148,1675,202,69448.0,114,1619,0,0,0,0,6,50,317,186,2,11
45150,33342,1779,91780.0,642,30829,622,15,399,0,362,1115,5978,5930,3095,269
45152,13577,454,120340.0,139,12444,285,0,248,5,131,464,2339,2084,776,54
45153,2452,521,86136.0,109,2393,0,0,30,0,0,29,582,210,134,0
45154,9094,1941,77345.0,593,8899,39,0,41,0,0,115,2535,537,254,10
45155,522,180,73833.0,41,496,0,3,0,0,8,15,111,29,6,0
45156,50,18,,0,50,0,0,0,0,0,0,2,4,0,0
45157,9650,687,96875.0,317,9208,208,0,10,0,33,191,2331,1155,435,49
45158,743,110,63295.0,15,693,31,0,0,0,0,19,261,27,0,0
45159,3333,243,80508.0,155,3048,41,0,0,0,32,212,1004,316,105,9
45160,568,225,,131,546,0,0,2,0,0,20,116,27,2,0
45162,2348,136,72321.0,50,2287,2,23,2,0,0,34,653,225,98,0
45164,366,123,47250.0,35,357,1,0,0,0,0,8,56,18,7,0
45166,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
45167,3379,628,66875.0,183,3062,66,0,8,0,0,243,898,238,132,4
45168,1399,254,71154.0,50,1311,4,3,0,0,5,76,412,49,71,23
45169,4410,903,52061.0,356,4261,0,1,0,0,13,135,1400,166,141,10
45171,5770,1062,63780.0,277,5461,91,2,0,0,0,216,1711,398,274,0
45172,419,34,105368.0,16,367,0,0,0,0,0,52,97,0,1,0
45174,2294,47,205795.0,8,2087,0,2,9,0,26,170,59,700,284,56
45176,9813,910,66363.0,535,9397,43,4,0,0,102,267,2320,1005,161,15
45177,22442,3093,70483.0,959,20386,708,23,288,8,290,739,4679,2285,1364,143
45202,17022,2924,87930.0,1068,11092,3935,11,772,0,181,1031,1162,4940,2041,416
45203,2530,1185,33798.0,513,901,1375,0,168,0,0,86,451,440,217,56
45204,7710,3968,30579.0,919,3376,3229,0,44,0,66,995,849,669,185,24
45205,18615,5408,41357.0,1860,6778,8049,78,343,0,2029,1338,3340,1351,441,21
45206,10387,2220,51128.0,1372,5257,3880,4,361,0,41,844,1033,2320,932,288
45207,7089,1071,48833.0,294,2918,3588,41,121,0,122,299,958,399,335,81
45208,17858,757,133213.0,81,14960,722,0,920,0,107,1149,789,5223,3381,829
45209,10772,765,87841.0,109,8564,876,29,184,0,345,774,729,3563,1862,399
45211,37234,6560,54582.0,2955,19231,13978,81,699,13,137,3095,5382,4699,1923,235
45212,21007,3683,63698.0,1141,16054,3267,2,213,0,328,1143,3267,3459,1664,178
45213,11273,1403,70897.0,549,6901,3344,4,201,0,252,571,1200,2694,1279,228
45214,9077,4015,26348.0,1786,2557,5732,46,54,0,95,593,1675,899,323,35
45215,30806,4809,71949.0,2054,19660,8156,13,562,0,571,1844,6029,4110,2340,385
45216,9493,1308,51602.0,736,5609,1903,0,80,0,943,958,1479,1142,456,128
45217,5437,368,67974.0,312,3560,1577,0,59,0,66,175,1066,817,366,57
45218,3815,332,74617.0,125,2659,658,1,23,0,42,432,807,531,178,56
45219,19326,7362,35936.0,321,13245,3128,22,1486,19,277,1149,767,1505,705,162
45220,14636,3058,51404.0,483,9049,2928,13,2045,0,65,536,1201,2091,1804,921
45223,13049,3403,46930.0,1390,6930,4310,27,166,0,178,1438,1957,2339,1219,211
45224,22186,3767,57754.0,1488,8395,11456,0,155,35,733,1412,4005,2900,1946,257
45225,9451,5113,22320.0,1857,1745,6797,33,34,12,130,700,1408,283,108,20
45226,5962,289,100320.0,157,5135,120,0,133,0,42,532,307,2040,779,105
45227,18653,2278,70614.0,793,13535,3888,24,272,0,63,871,1875,4113,2063,425
45229,14000,5588,30829.0,2486,3851,9114,0,151,44,138,702,1998,1063,802,321
45230,26923,2390,87100.0,875,23590,1049,3,337,0,107,1837,2793,6158,2511,456
45231,40852,6292,69140.0,2687,19621,16539,92,868,0,627,3105,7759,5326,2030,302
45232,7257,3057,25232.0,1501,1361,4853,0,0,0,184,859,1200,423,122,39
45233,15362,924,110408.0,485,14156,674,3,29,0,82,418,2387,2968,1164,121
45236,24648,1997,81990.0,619,18759,2864,34,1304,17,462,1208,3492,6044,2592,325
45237,21234,3878,43598.0,1886,4774,15106,22,174,0,224,934,3644,2416,1465,171
45238,48936,6139,64672.0,2101,31870,13472,6,351,0,512,2725,9709,5829,2431,167
45239,29035,4246,58276.0,1619,14782,10508,30,1163,0,265,2287,5774,3665,1180,114
45240,29453,4898,66918.0,1462,8351,17383,3,1077,247,781,1611,5371,4140,1547,280
45241,23545,1011,94943.0,404,19292,1327,0,1007,107,452,1360,3731,5027,2677,302
45242,22253,1044,120869.0,172,17120,1437,15,1904,93,269,1415,1632,6129,3272,651
45243,15958,359,170006.0,55,13727,561,14,834,0,105,717,1233,4051,2001,550
45244,28720,2136,108413.0,525,25938,835,5,500,20,195,1227,3119,6097,2810,382
45245,19707,1837,73135.0,284,17815,312,30,80,0,303,1167,3881,2768,1388,167
45246,13925,1864,70150.0,405,7558,4085,30,637,0,647,968,2194,1595,1061,169
45247,23588,1399,95810.0,406,20689,1703,0,197,0,122,877,4336,4331,1807,179
45248,23287,1246,81731.0,224,21926,336,0,120,0,69,836,4790,3876,1454,97
45249,14219,926,107227.0,129,10442,415,12,1691,11,667,981,898,3444,2057,647
45251,20561,1913,75620.0,882,11677,6912,0,475,18,206,1273,5057,2612,606,210
45252,4941,400,96750.0,18,4034,718,0,8,0,0,181,799,1325,212,27
45255,22760,1161,88694.0,517,20105,655,7,607,48,108,1230,3001,4772,2653,437
45267,3,0,,0,2,1,0,0,0,0,0,0,0,0,0
45301,201,0,112733.0,0,201,0,0,0,0,0,0,0,12,13,0
45302,4369,217,88961.0,64,4119,18,13,53,0,12,154,1260,383,172,33
45303,2169,304,54669.0,89,2108,32,0,0,0,0,29,726,113,17,0
45304,7624,526,72014.0,179,7412,15,3,64,0,0,130,2060,519,312,37
45305,11597,382,119129.0,136,10161,82,0,552,0,103,699,1095,2296,1522,172
45306,2283,59,85625.0,5,2242,0,0,6,0,7,28,632,253,117,0
45307,237,4,54432.0,1,236,0,0,0,0,0,1,63,34,4,0
45308,4376,366,70744.0,105,4221,5,0,0,0,15,135,1654,251,105,0
45309,11905,660,72570.0,254,11014,102,6,280,0,23,480,2923,1176,592,20
45310,255,2,81250.0,0,252,1,0,0,0,0,2,93,12,5,0
45311,5960,1031,66210.0,249,5773,19,0,0,0,0,168,1863,410,158,27
45312,1109,7,89653.0,5,1075,0,0,0,0,0,34,272,97,17,0
45314,6488,368,87366.0,119,5440,600,0,165,15,19,249,448,607,403,155
45315,4804,217,84186.0,62,3449,972,0,23,7,40,313,974,862,576,25
45316,134,7,80000.0,7,112,2,0,0,0,4,16,26,23,9,0
45317,838,5,101023.0,0,788,0,0,0,0,11,39,354,142,47,0
45318,5338,278,64239.0,229,5252,38,0,0,0,0,48,1941,376,162,0
45319,364,37,70278.0,15,359,0,0,0,0,0,5,83,29,10,2
45320,15402,1440,68740.0,685,14697,119,12,19,0,86,469,4265,1194,827,100
45321,1254,162,67153.0,24,1218,0,0,0,0,15,21,351,92,15,4
45322,20978,1550,72073.0,827,16858,2221,69,222,0,337,1271,4006,2692,1253,27
45323,4954,281,77835.0,162,4642,43,0,104,0,8,157,835,399,448,19
45324,41273,6137,59861.0,1975,32790,3456,3,769,108,313,3834,5896,4864,2652,369
45325,2746,51,79688.0,54,2653,0,0,0,0,6,87,617,326,111,0
45326,1509,208,87500.0,27,1507,0,0,0,0,0,2,457,28,32,0
45327,8949,710,84538.0,185,8443,38,0,7,0,62,399,1962,908,437,73
45328,538,28,63594.0,16,526,0,0,0,0,0,12,137,21,14,0
45330,810,42,76033.0,26,810,0,0,0,0,0,0,271,78,31,0
45331,22298,2863,53797.0,905,21216,111,21,67,0,254,629,5815,1824,580,81
45332,602,64,65000.0,23,556,0,0,0,0,13,33,197,50,17,0
45333,1739,261,61581.0,0,1519,0,0,0,0,199,21,351,89,19,0
